"REF_DATE","GEO","DGUID","Level of study","Field of study","Sex","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Alberta","2016A000248","All levels of study","Visual and performing arts, and communications technologies [2]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946528","10.1.3.2.5","38","","","","0"
"2015","Alberta","2016A000248","All levels of study","Visual and performing arts, and communications technologies [2]","Females","Number of graduates","Number","223","units","0","v1233946529","10.1.3.3.1","810","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Visual and performing arts, and communications technologies [2]","Females","Average age at graduation","Years","308","units","0","v1233946530","10.1.3.3.2","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Visual and performing arts, and communications technologies [2]","Females","Median age at graduation","Years","308","units","0","v1233946531","10.1.3.3.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Visual and performing arts, and communications technologies [2]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946532","10.1.3.3.4","68","","","","0"
"2015","Alberta","2016A000248","All levels of study","Visual and performing arts, and communications technologies [2]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946533","10.1.3.3.5","30","","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Both sexes","Number of graduates","Number","223","units","0","v1233946534","10.1.4.1.1","1060","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Both sexes","Average age at graduation","Years","308","units","0","v1233946535","10.1.4.1.2","27","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Both sexes","Median age at graduation","Years","308","units","0","v1233946536","10.1.4.1.3","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946537","10.1.4.1.4","61","","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946538","10.1.4.1.5","55","","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Males","Number of graduates","Number","223","units","0","v1233946539","10.1.4.2.1","500","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Males","Average age at graduation","Years","308","units","0","v1233946540","10.1.4.2.2","27","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Males","Median age at graduation","Years","308","units","0","v1233946541","10.1.4.2.3","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Males","Under age 25 at graduation","Percent","239","units","0","v1233946542","10.1.4.2.4","54","","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946543","10.1.4.2.5","63","","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Females","Number of graduates","Number","223","units","0","v1233946544","10.1.4.3.1","560","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Females","Average age at graduation","Years","308","units","0","v1233946545","10.1.4.3.2","26","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Females","Median age at graduation","Years","308","units","0","v1233946546","10.1.4.3.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946547","10.1.4.3.4","67","","","","0"
"2015","Alberta","2016A000248","All levels of study","Humanities [3]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946548","10.1.4.3.5","48","","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Both sexes","Number of graduates","Number","223","units","0","v1233946549","10.1.5.1.1","4580","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Both sexes","Average age at graduation","Years","308","units","0","v1233946550","10.1.5.1.2","27","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Both sexes","Median age at graduation","Years","308","units","0","v1233946551","10.1.5.1.3","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946552","10.1.5.1.4","56","","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946553","10.1.5.1.5","41","","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Males","Number of graduates","Number","223","units","0","v1233946554","10.1.5.2.1","1250","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Males","Average age at graduation","Years","308","units","0","v1233946555","10.1.5.2.2","27","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Males","Median age at graduation","Years","308","units","0","v1233946556","10.1.5.2.3","25","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Males","Under age 25 at graduation","Percent","239","units","0","v1233946557","10.1.5.2.4","47","","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946558","10.1.5.2.5","31","","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Females","Number of graduates","Number","223","units","0","v1233946559","10.1.5.3.1","3330","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Females","Average age at graduation","Years","308","units","0","v1233946560","10.1.5.3.2","27","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Females","Median age at graduation","Years","308","units","0","v1233946561","10.1.5.3.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946562","10.1.5.3.4","59","","","","0"
"2015","Alberta","2016A000248","All levels of study","Social and behavioural sciences and law [4]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946563","10.1.5.3.5","44","","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Both sexes","Number of graduates","Number","223","units","0","v1233946564","10.1.6.1.1","8070","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Both sexes","Average age at graduation","Years","308","units","0","v1233946565","10.1.6.1.2","27","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Both sexes","Median age at graduation","Years","308","units","0","v1233946566","10.1.6.1.3","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946567","10.1.6.1.4","55","","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946568","10.1.6.1.5","37","","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Males","Number of graduates","Number","223","units","0","v1233946569","10.1.6.2.1","3160","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Males","Average age at graduation","Years","308","units","0","v1233946570","10.1.6.2.2","27","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Males","Median age at graduation","Years","308","units","0","v1233946571","10.1.6.2.3","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Males","Under age 25 at graduation","Percent","239","units","0","v1233946572","10.1.6.2.4","58","","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946573","10.1.6.2.5","40","","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Females","Number of graduates","Number","223","units","0","v1233946574","10.1.6.3.1","4930","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Females","Average age at graduation","Years","308","units","0","v1233946575","10.1.6.3.2","27","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Females","Median age at graduation","Years","308","units","0","v1233946576","10.1.6.3.3","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946577","10.1.6.3.4","54","","","","0"
"2015","Alberta","2016A000248","All levels of study","Business, management and public administration [5]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946578","10.1.6.3.5","34","","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Both sexes","Number of graduates","Number","223","units","0","v1233946579","10.1.7.1.1","2260","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Both sexes","Average age at graduation","Years","308","units","0","v1233946580","10.1.7.1.2","25","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Both sexes","Median age at graduation","Years","308","units","0","v1233946581","10.1.7.1.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946582","10.1.7.1.4","68","","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946583","10.1.7.1.5","56","","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Males","Number of graduates","Number","223","units","0","v1233946584","10.1.7.2.1","990","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Males","Average age at graduation","Years","308","units","0","v1233946585","10.1.7.2.2","25","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Males","Median age at graduation","Years","308","units","0","v1233946586","10.1.7.2.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Males","Under age 25 at graduation","Percent","239","units","0","v1233946587","10.1.7.2.4","64","","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946588","10.1.7.2.5","48","","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Females","Number of graduates","Number","223","units","0","v1233946589","10.1.7.3.1","1250","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Females","Average age at graduation","Years","308","units","0","v1233946590","10.1.7.3.2","25","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Females","Median age at graduation","Years","308","units","0","v1233946591","10.1.7.3.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946592","10.1.7.3.4","71","","","","0"
"2015","Alberta","2016A000248","All levels of study","Physical and life sciences and technologies [6]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946593","10.1.7.3.5","63","","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Both sexes","Number of graduates","Number","223","units","0","v1233946594","10.1.8.1.1","1260","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Both sexes","Average age at graduation","Years","308","units","0","v1233946595","10.1.8.1.2","26","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Both sexes","Median age at graduation","Years","308","units","0","v1233946596","10.1.8.1.3","25","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946597","10.1.8.1.4","48","","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946598","10.1.8.1.5","22","","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Males","Number of graduates","Number","223","units","0","v1233946599","10.1.8.2.1","890","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Males","Average age at graduation","Years","308","units","0","v1233946600","10.1.8.2.2","26","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Males","Median age at graduation","Years","308","units","0","v1233946601","10.1.8.2.3","25","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Males","Under age 25 at graduation","Percent","239","units","0","v1233946602","10.1.8.2.4","45","","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946603","10.1.8.2.5","21","","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Females","Number of graduates","Number","223","units","0","v1233946604","10.1.8.3.1","370","C","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Females","Average age at graduation","Years","308","units","0","v1233946605","10.1.8.3.2","25","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Females","Median age at graduation","Years","308","units","0","v1233946606","10.1.8.3.3","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946607","10.1.8.3.4","58","","","","0"
"2015","Alberta","2016A000248","All levels of study","Mathematics, computer and information sciences [7]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946608","10.1.8.3.5","24","","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Both sexes","Number of graduates","Number","223","units","0","v1233946609","10.1.9.1.1","5730","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Both sexes","Average age at graduation","Years","308","units","0","v1233946610","10.1.9.1.2","26","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Both sexes","Median age at graduation","Years","308","units","0","v1233946611","10.1.9.1.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946612","10.1.9.1.4","60","","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946613","10.1.9.1.5","31","","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Males","Number of graduates","Number","223","units","0","v1233946614","10.1.9.2.1","4470","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Males","Average age at graduation","Years","308","units","0","v1233946615","10.1.9.2.2","26","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Males","Median age at graduation","Years","308","units","0","v1233946616","10.1.9.2.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Males","Under age 25 at graduation","Percent","239","units","0","v1233946617","10.1.9.2.4","59","","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946618","10.1.9.2.5","33","","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Females","Number of graduates","Number","223","units","0","v1233946619","10.1.9.3.1","1260","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Females","Average age at graduation","Years","308","units","0","v1233946620","10.1.9.3.2","26","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Females","Median age at graduation","Years","308","units","0","v1233946621","10.1.9.3.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946622","10.1.9.3.4","62","","","","0"
"2015","Alberta","2016A000248","All levels of study","Architecture, engineering, and related technologies [8]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946623","10.1.9.3.5","25","","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Both sexes","Number of graduates","Number","223","units","0","v1233946624","10.1.10.1.1","1370","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Both sexes","Average age at graduation","Years","308","units","0","v1233946625","10.1.10.1.2","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Both sexes","Median age at graduation","Years","308","units","0","v1233946626","10.1.10.1.3","22","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946627","10.1.10.1.4","73","","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946628","10.1.10.1.5","38","","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Males","Number of graduates","Number","223","units","0","v1233946629","10.1.10.2.1","660","C","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Males","Average age at graduation","Years","308","units","0","v1233946630","10.1.10.2.2","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Males","Median age at graduation","Years","308","units","0","v1233946631","10.1.10.2.3","22","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Males","Under age 25 at graduation","Percent","239","units","0","v1233946632","10.1.10.2.4","77","","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946633","10.1.10.2.5","32","","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Females","Number of graduates","Number","223","units","0","v1233946634","10.1.10.3.1","710","C","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Females","Average age at graduation","Years","308","units","0","v1233946635","10.1.10.3.2","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Females","Median age at graduation","Years","308","units","0","v1233946636","10.1.10.3.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946637","10.1.10.3.4","69","","","","0"
"2015","Alberta","2016A000248","All levels of study","Agriculture, natural resources and conservation [9]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946638","10.1.10.3.5","44","","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Both sexes","Number of graduates","Number","223","units","0","v1233946639","10.1.11.1.1","9030","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Both sexes","Average age at graduation","Years","308","units","0","v1233946640","10.1.11.1.2","28","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Both sexes","Median age at graduation","Years","308","units","0","v1233946641","10.1.11.1.3","25","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946642","10.1.11.1.4","43","","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946643","10.1.11.1.5","26","","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Males","Number of graduates","Number","223","units","0","v1233946644","10.1.11.2.1","1440","B","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Males","Average age at graduation","Years","308","units","0","v1233946645","10.1.11.2.2","28","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Males","Median age at graduation","Years","308","units","0","v1233946646","10.1.11.2.3","26","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Males","Under age 25 at graduation","Percent","239","units","0","v1233946647","10.1.11.2.4","33","","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946648","10.1.11.2.5","28","","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Females","Number of graduates","Number","223","units","0","v1233946649","10.1.11.3.1","7600","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Females","Average age at graduation","Years","308","units","0","v1233946650","10.1.11.3.2","28","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Females","Median age at graduation","Years","308","units","0","v1233946651","10.1.11.3.3","25","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946652","10.1.11.3.4","44","","","","0"
"2015","Alberta","2016A000248","All levels of study","Health and related fields [10]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946653","10.1.11.3.5","26","","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Both sexes","Number of graduates","Number","223","units","0","v1233946654","10.1.12.1.1","1300","C","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Both sexes","Average age at graduation","Years","308","units","0","v1233946655","10.1.12.1.2","24","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Both sexes","Median age at graduation","Years","308","units","0","v1233946656","10.1.12.1.3","22","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946657","10.1.12.1.4","75","","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946658","10.1.12.1.5","36","","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Males","Number of graduates","Number","223","units","0","v1233946659","10.1.12.2.1","640","C","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Males","Average age at graduation","Years","308","units","0","v1233946660","10.1.12.2.2","25","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Males","Median age at graduation","Years","308","units","0","v1233946661","10.1.12.2.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Males","Under age 25 at graduation","Percent","239","units","0","v1233946662","10.1.12.2.4","72","","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946663","10.1.12.2.5","33","","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Females","Number of graduates","Number","223","units","0","v1233946664","10.1.12.3.1","660","C","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Females","Average age at graduation","Years","308","units","0","v1233946665","10.1.12.3.2","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Females","Median age at graduation","Years","308","units","0","v1233946666","10.1.12.3.3","22","A","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946667","10.1.12.3.4","78","","","","0"
"2015","Alberta","2016A000248","All levels of study","Personal, protective and transportation services [11]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946668","10.1.12.3.5","39","","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Both sexes","Number of graduates","Number","223","units","0","v1233946669","10.1.13.1.1","70","E","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Both sexes","Average age at graduation","Years","308","units","0","v1233946670","10.1.13.1.2","26","E","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Both sexes","Median age at graduation","Years","308","units","0","v1233946671","10.1.13.1.3","","x","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946672","10.1.13.1.4","","x","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946673","10.1.13.1.5","","x","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Males","Number of graduates","Number","223","units","0","v1233946674","10.1.13.2.1","10","E","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Males","Average age at graduation","Years","308","units","0","v1233946675","10.1.13.2.2","","x","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Males","Median age at graduation","Years","308","units","0","v1233946676","10.1.13.2.3","","x","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Males","Under age 25 at graduation","Percent","239","units","0","v1233946677","10.1.13.2.4","","x","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946678","10.1.13.2.5","","..","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Females","Number of graduates","Number","223","units","0","v1233946679","10.1.13.3.1","60","E","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Females","Average age at graduation","Years","308","units","0","v1233946680","10.1.13.3.2","27","E","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Females","Median age at graduation","Years","308","units","0","v1233946681","10.1.13.3.3","","x","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Females","Under age 25 at graduation","Percent","239","units","0","v1233946682","10.1.13.3.4","","x","","","0"
"2015","Alberta","2016A000248","All levels of study","Other instructional programs [12]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946683","10.1.13.3.5","","x","","","0"
"2015","Alberta","2016A000248","All levels of study","All fields of study - STEM [a]","Both sexes","Number of graduates","Number","223","units","0","v1233946684","10.1.14.1.1","8630","A","","","0"
"2015","Alberta","2016A000248","All levels of study","All fields of study - STEM [a]","Both sexes","Average age at graduation","Years","308","units","0","v1233946685","10.1.14.1.2","26","A","","","0"
"2015","Alberta","2016A000248","All levels of study","All fields of study - STEM [a]","Both sexes","Median age at graduation","Years","308","units","0","v1233946686","10.1.14.1.3","23","A","","","0"
"2015","Alberta","2016A000248","All levels of study","All fields of study - STEM [a]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233946687","10.1.14.1.4","61","","","","0"
"2015","Alberta","2016A000248","All levels of study","All fields of study - STEM [a]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233946688","10.1.14.1.5","37","","","","0"
"2015","Alberta","2016A000248","All levels of study","All fields of study - STEM [a]","Males","Number of graduates","Number","223","units","0","v1233946689","10.1.14.2.1","5580","A","","","0"
"2015","Alberta","2016A000248","All levels of study","All fields of study - STEM [a]","Males","Average age at graduation","Years","308","units","0","v1233946690","10.1.14.2.2","26","A","","","0"
"2015","Alberta","2016A000248","All levels of study","All fields of study - STEM [a]","Males","Median age at graduation","Years","308","units","0","v1233946691","10.1.14.2.3","23","A","","","0"
